surveyId,hitId,AssignmentId,workerId,CountryCriteria,age,gender,education,occupation,Hispanic,race,Political,zipcode,duration,feelAboutAd,rating,image,zip,City,State Code,city_state,density,State,Region,Division,page_type,relevant
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3EICBYG64699AILP4O3RUSRFTPTCJK,A2JKETV64OU7DY,Yes,37,Male,bachelors,employed_other,No,white,democrat,60015,169,1,3,Breitbart Page - Wallet.png,60015,Deerfield,IL,"Deerfield, IL",1981,Illinois,Midwest,East North Central,Political - Conservative,Non-Relevant
38,3AC6MFV69LVO4L3FI0FD4THWJA0HZA,3DR23U6WE7RILJ18C9NQMMERC3RETE,A2JKM9ZTUWHVPF,Yes,23,Female,some_college,employed_other,Yes,native,lean-democrat,99524,576,4,4,Breitbart Page - bp.png,99524,Anchorage,AK,NA,NA,Alaska,West,Pacific,Political - Conservative,Non-Relevant
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3GDTJDAPVWOXZN1XQ90E8YND7S28MD,A2JSIDRTDGDC7T,Yes,66,Female,bachelors,employed_stem,Yes,native,democrat,24538,2643,4,2,Breitbart Page - bp.png,24538,Concord,VA,"Concord, VA",52,Virginia,South,South Atlantic,Political - Conservative,Non-Relevant
79,3LEG2HW4UG0EKE9XY3IZEXVCIMRF25,3VSOLARPKDMWR6CXPJ1DCV9IR7F93Z,A2JV0ESAFE7VXL,Yes,65,Male,some_college,employed_other,No,white,republican,93240,436,3,5,Breitbart Page - Adias.PNG,93240,Lake Isabella,CA,"Lake Isabella, CA",81,California,West,Pacific,Political - Conservative,Non-Relevant
71,3SA4EMRVJWFJFHVDXJAQ73G1NUUP0Y,34S9DKFK752IWBDFFED8KQ0F5YYYN2,A2JV461I3AIXOH,Yes,34,Female,some_college,employed_biz,No,white,lean-democrat,33101,121,3,1,Breitbart Page - bp.png,33101,Miami,FL,"Miami, FL",NA,Florida,South,South Atlantic,Political - Conservative,Non-Relevant
75,3UOMW19E6EJZGZ8APKUW4YDL5JQC5S,3IXQG4FA2VB1U1GA4CGJUE7UF0V9BV,A2KBTDHM44J7X4,Yes,33,Male,bachelors,employed_biz,No,other,independent,23225,875,3,1,Breitbart Page - Fasion.png,23225,Richmond,VA,"Richmond, VA",2739,Virginia,South,South Atlantic,Political - Conservative,Non-Relevant
38,3AC6MFV69LVO4L3FI0FD4THWJA0HZA,33LK57MYLVIFHEFPJWWDXRJNYQLZSF,A2KHIAULR2E858,Yes,34,Female,bachelors,employed_teacher,No,african-american,unsure,95607,802,3,3,Breitbart Page - bp.png,95607,Capay,CA,"Capay, CA",3,California,West,Pacific,Political - Conservative,Non-Relevant
76,3I7SHAD35N9RCPYKQ2375EWTQ3PM7Z,3MYYFCXHJ5KWOCI933C6EHNB9L64G8,A2KRPK3GQR0GA9,Yes,33,Male,highschool,employed_stem,No,white,democrat,11201,410,1,1,Breitbart Page - Fasion.png,11201,Brooklyn,NY,"Brooklyn, NY",35981,New York,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
86,3UV0D2KX1NWONSOK2H1N7CSA20NF41,3DUZQ9U6SO1Y8UAFIZ7ACL6RAFZVSV,A2KUX2LRJ7TV98,Yes,27,Female,bachelors,employed_biz,No,white,independent,57702,328,2,3,Breitbart Page - Adias.PNG,57702,Rapid City,SD,"Rapid City, SD",113,South Dakota,Midwest,West North Central,Political - Conservative,Non-Relevant
70,3HYV4299H19X0FBQJ97U66NFSL48EJ,3BF51CHDTXNTPKVJ487MNE9Z7870HP,A2KZHB26FW0LDU,Yes,31,Female,bachelors,employed_biz,Yes,white,lean-democrat,70820,1127,4,4,Breitbart Page - bp.png,70820,Baton Rouge,LA,"Baton Rouge, LA",906,Louisiana,South,West South Central,Political - Conservative,Non-Relevant
65,33BFF6QPI2O5GIRBSS641VM4J3H3W2,3LWJHTCVCEZXZH9CQGD1ZZO4414FQO,A2L0XRNU4SG8UA,Yes,43,Male,associates,employed_other,No,other,lean-democrat,91773,5579,1,1,Breitbart Page - bp.png,91773,San Dimas,CA,"San Dimas, CA",2316,California,West,Pacific,Political - Conservative,Non-Relevant
26,3P7QK0GJ3UYKPV0XZFC6HPBUURIZ2A,39JEC7537WEI1DLJLDHAXG29OCUCVZ,A2L4CWEP172Z2M,Yes,31,Female,bachelors,employed_biz,No,asian,democrat,85023,3362,4,4,Breitbart Page - Fasion.png,85023,Phoenix,AZ,"Phoenix, AZ",4279,Arizona,West,Mountain,Political - Conservative,Non-Relevant
85,3X55NP42EPTFW9UAG6S991E8Q6EP3T,3NVC2EB65SCBS7K5XVTTBC290HSY37,A2LAE3OM5OQ0WF,Yes,33,Female,bachelors,employed_other,No,white,independent,31602,977,1,1,Breitbart Page - Fasion.png,31602,Valdosta,GA,"Valdosta, GA",851,Georgia,South,South Atlantic,Political - Conservative,Non-Relevant
66,3WUVMVA7OCG9UYV1CU5LN7US6FDAZV,3YWRV122CUCGCV66ZBR0Z847KEFU81,A2LBH2X1DIWOD,Yes,55,Female,grad,employed_teacher,Yes,white,republican,29578,324,1,1,Breitbart Page - Adias.PNG,29578,Myrtle Beach,SC,NA,NA,South Carolina,South,South Atlantic,Political - Conservative,Non-Relevant
64,39HYCOOPKPY7TYZUHF6T566PCESDMJ,3LQ8PUHQFN54WFCZ8YWSTI9VT2NIH1,A2M65A4CPO8HW8,Yes,22,Male,some_college,employed_other,Yes,other,lean-republican,91506,186,4,4,Breitbart Page - bp.png,91506,Burbank,CA,"Burbank, CA",7726,California,West,Pacific,Political - Conservative,Non-Relevant
66,3WUVMVA7OCG9UYV1CU5LN7US6FDAZV,3GM6G9ZBKPAGX7TLT7B9ZUJ0L5XMTQ,A2MGQEIY5F82ER,Yes,35,Female,bachelors,employed_stem,No,white,republican,62465,279,1,1,Breitbart Page - Adias.PNG,62465,Strasburg,IL,"Strasburg, IL",23,Illinois,Midwest,East North Central,Political - Conservative,Non-Relevant
36,3YOAVL4CA1UUS9FK3TVUA48SE5EZ46,3OJSZ2ATDU9VR2B8O5RMDWGWAD257T,A2MI45TMDWRNZU,Yes,27,Female,bachelors,employed_stem,No,asian,lean-republican,14450,4885,5,3,Breitbart Page - bp.png,14450,Fairport,NY,"Fairport, NY",1291,New York,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
39,34YWR3PJ29NOOQX4JAK71G24PT0X0R,3X4JMASXCOMJY7SX4GXQ1361CVH0BO,A2MRHI9MYSZ37U,Yes,29,Male,grad,employed_teacher,No,asian,unsure,57000,279,4,4,Breitbart Page - Fasion.png,NA,NA,NA,NA,NA,NA,NA,NA,Political - Conservative,Non-Relevant
35,3J6BHNX0UA5LPMQ4LX7GMYQF1DWKN0,3VD82FOHKS1NBTCMK1VW2O81SJXCOX,A2MTG9A2XFYFN3,Yes,53,Female,bachelors,employed_biz,No,white,democrat,44120,240,2,4,Breitbart Page - bp.png,44120,Cleveland,OH,"Cleveland, OH",7181,Ohio,Midwest,East North Central,Political - Conservative,Non-Relevant
80,3YGYP13642M7CQ3ZBHGDNACTW5TRN3,3IUZPWIU1QKDZ0XC303471YV0UOKWD,A2NOUAK0XFJQ8U,Yes,27,Female,grad,employed_other,No,white,lean-republican,29464,190,1,1,Breitbart Page - Fasion.png,29464,Mount Pleasant,SC,"Mount Pleasant, SC",1467,South Carolina,South,South Atlantic,Political - Conservative,Non-Relevant
66,3WUVMVA7OCG9UYV1CU5LN7US6FDAZV,3MRNMEIQW7JPA0F375AFUDMPIELLD6,A2O4RICIH4QZU9,Yes,29,Female,some_college,unemployed,Yes,white,unsure,90631,1125,1,1,Breitbart Page - Adias.PNG,90631,La Habra,CA,"La Habra, CA",4863,California,West,Pacific,Political - Conservative,Non-Relevant
55,386659BNTMUGYPCBCHZ067Y3KEM013,3PPTZCWALSX34Y0CRS782R4MG2FZQ5,A2O9YGSWKCBBAT,Yes,28,Male,bachelors,employed_stem,Yes,white,republican,78737,832,5,3,Breitbart Page - Adias.PNG,78737,Austin,TX,"Austin, TX",316,Texas,South,West South Central,Political - Conservative,Non-Relevant
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3QUO65DNQW1JXNTM6SGWWUU7ZJ3UOO,A2OII8WA5L52QS,Yes,34,Male,some_college,employed_stem,Yes,white,democrat,23112,151,2,1,Breitbart Page - Adias.PNG,23112,Midlothian,VA,"Midlothian, VA",1450,Virginia,South,South Atlantic,Political - Conservative,Non-Relevant
39,34YWR3PJ29NOOQX4JAK71G24PT0X0R,3HL8HNGX47ER7ISQ9E2FD4YFUX3F9X,A2ORM8KUSXB1O0,Yes,47,Male,bachelors,employed_stem,No,white,republican,02343,356,2,1,Breitbart Page - Fasion.png,02343,Holbrook,MA,"Holbrook, MA",1534,Massachusetts,Northeast,New England,Political - Conservative,Non-Relevant
60,3H5TOKO3DAWS4ZV91OYJD6FX91K64P,3MD9PLUKKKRI11NKB0FRYX9HBRTZNJ,A2OS56DQ82O2U5,Yes,35,Female,grad,employed_teacher,Yes,white,lean-republican,06492,225,4,4,Breitbart Page - Adias.PNG,06492,Wallingford,CT,"Wallingford, CT",1144,Connecticut,Northeast,New England,Political - Conservative,Non-Relevant
39,34YWR3PJ29NOOQX4JAK71G24PT0X0R,3S4AW7T80DVCA4WAEU9MR9SJ51BL4C,A2PTXQ060AH5S5,Yes,29,Male,bachelors,employed_teacher,No,decline,lean-democrat,62500,331,4,5,Breitbart Page - Fasion.png,NA,NA,NA,NA,NA,NA,NA,NA,Political - Conservative,Non-Relevant
69,3HXK2V1N4LSKYE5S9NOHWIVOJ1RG25,3EICBYG64699AILP4O3RUSRFTQBJCB,A2PU5BM2YXFQQS,Yes,30,Male,bachelors,employed_stem,Yes,white,democrat,11428,171,4,3,Breitbart Page - bp.png,11428,Queens Village,NY,"Queens Village, NY",23021,New York,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
81,338431Z1FMSPUB3BCWGQ2ZCYMFYROI,3WLEIWSYHQU0LUYXJVB0622E4772HT,A2Q0LZUZO1T2KN,Yes,26,Female,bachelors,employed_biz,No,white,democrat,10011,151,5,2,Breitbart Page - Adias.PNG,10011,New York,NY,"New York, NY",77436,New York,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
89,3M7OI89LVZ1VZ38OU341W4RL1E1C68,384PI804XUEIFT9ZF2JLRSG1GJMS00,A2Q1JUSJ9THUDZ,Yes,32,Male,bachelors,employed_biz,No,white,republican,31558,203,2,1,Breitbart Page - Fasion.png,31558,Saint Marys,GA,"Saint Marys, GA",271,Georgia,South,South Atlantic,Political - Conservative,Non-Relevant
65,33BFF6QPI2O5GIRBSS641VM4J3H3W2,3VHHR074H5U9TRETGS7TULCTW4P7L8,A2Q469W9MBNEK6,Yes,18,Male,some_college,student,No,asian,lean-democrat,19446,96,1,2,Breitbart Page - bp.png,19446,Lansdale,PA,"Lansdale, PA",2445,Pennsylvania,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
40,372AGES0I5ICOKH3DN3MLC3RYJ0RXK,33ISQZVXPRZM24FJUWM57OEK35ECC0,A2Q4ILF5IEPAE3,Yes,30,Female,grad,employed_biz,Yes,asian,republican,62500,2091,5,5,Breitbart Page - Adias.PNG,NA,NA,NA,NA,NA,NA,NA,NA,Political - Conservative,Non-Relevant
72,3RDTX9JRTZEC55FQ1TZ20SQ9Q4I79L,3DUZQ9U6SO1Y8UAFIZ7ACL6RAFWSVP,A2Q6MC6KYS6M6K,Yes,22,Female,associates,student,No,white,independent,11105,211,2,2,Breitbart Page - bp.png,11105,Astoria,NY,"Astoria, NY",22481,New York,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
90,31SIZS5W5ASSFNGRR98UR47Y1GGRQQ,3QL2OFSM98V5T8CAJMVJNZ8W2AGCN8,A2QJWMDEONVKE5,Yes,32,Male,bachelors,employed_stem,Yes,white,republican,97215,246,3,4,Breitbart Page - Adias.PNG,97215,Portland,OR,"Portland, OR",7208,Oregon,West,Pacific,Political - Conservative,Non-Relevant
33,3D3B8GE89341BBJQXFTJ0EHUQYLP97,3U088ZLJVM6BMAQ8Z7TMOHJMMW00W5,A2R1JVEVFXAGUI,Yes,68,Female,bachelors,unemployed,No,white,republican,45140,417,3,1,Breitbart Page - Adias.PNG,45140,Loveland,OH,"Loveland, OH",1150,Ohio,Midwest,East North Central,Political - Conservative,Non-Relevant
85,3X55NP42EPTFW9UAG6S991E8Q6EP3T,3O6CYIULEFER2W2OXE76DO7T2M0UW0,A2RHQ7Q1BM6171,Yes,27,Female,some_college,unemployed,Yes,white,democrat,76012,171,2,1,Breitbart Page - Fasion.png,76012,Arlington,TX,"Arlington, TX",3142,Texas,South,West South Central,Political - Conservative,Non-Relevant
70,3HYV4299H19X0FBQJ97U66NFSL48EJ,3RJSC4XJ127H9RBO366DYH6920W05Q,A2RJLHFJCV6WQA,Yes,43,Female,some_college,employed_other,No,white,other-party,44240,359,1,1,Breitbart Page - bp.png,44240,Kent,OH,"Kent, OH",943,Ohio,Midwest,East North Central,Political - Conservative,Non-Relevant
37,3K3IX1W4S74FGUTVPL7JW9SEWG3PAM,3VE8AYVF8OARTD9G4MW1D834ARL8F1,A2RKMY0VPXMRX5,Yes,23,Male,bachelors,employed_biz,No,white,democrat,34688,205,2,4,Breitbart Page - bp.png,34688,Tarpon Springs,FL,"Tarpon Springs, FL",469,Florida,South,South Atlantic,Political - Conservative,Non-Relevant
36,3YOAVL4CA1UUS9FK3TVUA48SE5EZ46,3FTYUGLFSWYB8BCIFIU8DOQSWO4D5T,A2RLSRUHS830A7,Yes,28,Male,bachelors,employed_biz,Yes,native,democrat,10005,522,4,4,Breitbart Page - bp.png,10005,New York,NY,"New York, NY",97048,New York,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
40,372AGES0I5ICOKH3DN3MLC3RYJ0RXK,32Z9ZLUT1NXES1N26T9XDF5H5B2HOB,A2ROVZCNSC9710,Yes,22,Female,some_college,student,Yes,native,democrat,02149,444,4,3,Breitbart Page - Adias.PNG,02149,Everett,MA,"Everett, MA",12128,Massachusetts,Northeast,New England,Political - Conservative,Non-Relevant
66,3WUVMVA7OCG9UYV1CU5LN7US6FDAZV,3JAOYWH7VKHD7A2MVP5D8H3ZRT4L9N,A2RQEP6GC15YZ1,Yes,34,Female,bachelors,employed_stem,No,white,republican,95687,1846,4,4,Breitbart Page - Adias.PNG,95687,Vacaville,CA,"Vacaville, CA",1496,California,West,Pacific,Political - Conservative,Non-Relevant
43,3SCKNODZ0YTXU7JK23I7ITLTVTX7NI,382M9COHEJSXLWGXCED0RI0TVH3EUA,A2RWEFC2QL0GCK,Yes,53,Male,bachelors,employed_stem,No,asian,lean-democrat,61820,352,3,2,Breitbart Page - Wallet.png,61820,Champaign,IL,"Champaign, IL",5656,Illinois,Midwest,East North Central,Political - Conservative,Non-Relevant
63,3VDVA3ILIESD9TNWQJO3RZLJRVDG1O,38BQUHLA9YD0KFODXQPA5KDDMXMMOA,A2S5A5U1NZS561,Yes,47,Female,grad,employed_biz,No,african-american,independent,90048,374,2,1,Breitbart Page - Fasion.png,90048,Los Angeles,CA,"Los Angeles, CA",11350,California,West,Pacific,Political - Conservative,Non-Relevant
78,3YD0MU1NC3EQAOPVTZD2WN1TWM07A0,3FE2ERCCZZL65ILQP6H2MO78R3PPO3,A2SQQH55JLIJL9,Yes,30,Male,grad,employed_biz,No,white,democrat,32720,279,2,3,Breitbart Page - bp.png,32720,Deland,FL,"Deland, FL",473,Florida,South,South Atlantic,Political - Conservative,Non-Relevant
30,39WICJI5AU59ADWG3FQB0ZGM05IZ3L,3URFVVM167VVWR7T81RDCS1BJN6ZUV,A2SSYBUT9ZM0G9,Yes,33,Male,grad,employed_stem,No,asian,other-party,20801,311,4,5,Breitbart Page - bp.png,NA,NA,NA,NA,NA,NA,NA,NA,Political - Conservative,Non-Relevant
67,39XCQ6V3KZHA0IZ9FTHTIYLB9XF65U,3N2BF7Y2VS7QSY2QTDUKLBGCAB5HME,A2STZN7N9T2346,Yes,24,Female,bachelors,employed_other,No,asian,independent,91505,389,2,4,Breitbart Page - Wallet.png,91505,Burbank,CA,"Burbank, CA",6106,California,West,Pacific,Political - Conservative,Non-Relevant
36,3YOAVL4CA1UUS9FK3TVUA48SE5EZ46,3DZQRBDBSNSEWL8WYP14TQE8JVS3SS,A2SX4HTADJJZ7V,Yes,30,Male,some_college,employed_other,No,asian,lean-democrat,85001,1720,4,5,Breitbart Page - bp.png,85001,Phoenix,AZ,NA,NA,Arizona,West,Mountain,Political - Conservative,Non-Relevant
78,3YD0MU1NC3EQAOPVTZD2WN1TWM07A0,3LOZAJ85YFQX7KYCOZTM9OQ8SXPX2G,A2SYDWJ547MYAY,Yes,23,Female,bachelors,student,No,white,democrat,08544,312,3,4,Breitbart Page - bp.png,08544,Princeton,NJ,NA,NA,New Jersey,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
87,3VEI3XUCZSA7FBFCRWT5RZHOWKURPZ,3WMOAN2SRDA1SHIAA3QODRWLNGOVNG,A2TBSQP1TB2PKP,Yes,50,Male,some_college,employed_stem,No,african-american,lean-republican,78155,556,4,2,Breitbart Page - Wallet.png,78155,Seguin,TX,"Seguin, TX",128,Texas,South,West South Central,Political - Conservative,Non-Relevant
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,33C7UALJVNB03YF8XNHGO6ZA9H818Z,A2TKGUJXGAL13U,Yes,28,Male,bachelors,employed_biz,No,white,lean-republican,70065,665,3,2,Breitbart Page - Adias.PNG,70065,Kenner,LA,"Kenner, LA",6365,Louisiana,South,West South Central,Political - Conservative,Non-Relevant
56,3PKVGQTFIIX1OP7DIJPO4QA00PWYRZ,35DR22AR5FXMS2UVSZ7RSYV0YB83XG,A2TKHXY755FAM,Yes,44,Female,bachelors,employed_biz,No,white,republican,33756,449,3,1,Breitbart Page - Adias.PNG,33756,Clearwater,FL,"Clearwater, FL",4322,Florida,South,South Atlantic,Political - Conservative,Non-Relevant
63,3VDVA3ILIESD9TNWQJO3RZLJRVDG1O,37UQDCYH6Z8CPWQNUW9ZHUAVN1J7VH,A2TM31UYSYYGNU,Yes,58,Female,highschool,employed_other,No,white,lean-republican,81401,194,1,1,Breitbart Page - Fasion.png,81401,Montrose,CO,"Montrose, CO",96,Colorado,West,Mountain,Political - Conservative,Non-Relevant
41,3GL25Y68447LR44B8F75ZD9HSW1XM2,3TXMY6UCAG1QW5P2ZEN0RT317KKQCO,A2VNR6984SDFGQ,Yes,45,Female,grad,employed_other,No,white,republican,19608,1081,1,1,Breitbart Page - Fasion.png,19608,Reading,PA,"Reading, PA",885,Pennsylvania,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
74,37OPIVELUVGN3DV768ZEN0QNAPWHAC,3WYP994K194APQ7NGXRRIFETA8R6YI,A2VR0KBCWPY8E1,Yes,35,Male,grad,employed_biz,No,decline,lean-democrat,02035,175,2,4,Breitbart Page - Adias.PNG,02035,Foxboro,MA,"Foxboro, MA",850,Massachusetts,Northeast,New England,Political - Conservative,Non-Relevant
81,338431Z1FMSPUB3BCWGQ2ZCYMFYROI,3TUI152ZZD0692F4JHYGAXKA3O11QJ,A2WAEWIQ1BU32O,Yes,30,Male,grad,employed_stem,No,asian,lean-democrat,20902,216,2,2,Breitbart Page - Adias.PNG,20902,Silver Spring,MD,"Silver Spring, MD",6443,Maryland,South,South Atlantic,Political - Conservative,Non-Relevant
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3YGXWBAF72UJ70241HGNOQ2WBTMC4E,A2WB107ELMVAJJ,Yes,30,Male,bachelors,employed_stem,Yes,white,democrat,95219,392,4,3,Breitbart Page - bp.png,95219,Stockton,CA,"Stockton, CA",490,California,West,Pacific,Political - Conservative,Non-Relevant
77,3RWO3EJELIMJM6GVT2EQL8ZBSM0P11,3C6FJU71TS6VR1XOCFPUYLS9DUSYUV,A2WCLNA0YGD816,Yes,39,Male,associates,employed_biz,No,white,democrat,60605,1493,3,3,Breitbart Page - Wallet.png,60605,Chicago,IL,"Chicago, IL",19806,Illinois,Midwest,East North Central,Political - Conservative,Non-Relevant
61,3PGQRAZX03XDP47QX8PTU0FWMRFYSN,358010RM5G664BWEC9DXBTNJPU1VX3,A2WEEHSZ6LRPIQ,Yes,25,Male,bachelors,employed_stem,Yes,asian,republican,20120,1944,5,2,Breitbart Page - Fasion.png,20120,Centreville,VA,"Centreville, VA",2370,Virginia,South,South Atlantic,Political - Conservative,Non-Relevant
51,3I01FDIL6NLHMUV17XN9QXSR6992DF,3GLB5JMZFZ89O812WEDZHLHHMXODGH,A2WF2TLTY77OHV,Yes,49,Male,highschool,employed_other,No,white,lean-republican,71247,187,1,1,Breitbart Page - Adias.PNG,71247,Hodge,LA,"Hodge, LA",473,Louisiana,South,West South Central,Political - Conservative,Non-Relevant
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,31IBVUNM9UCP4P5TCF7B5MNCLPRFVI,A2WMIDZYE3J9FN,Yes,30,Male,bachelors,employed_other,No,white,independent,29412,201,3,1,Breitbart Page - Wallet.png,29412,Charleston,SC,"Charleston, SC",914,South Carolina,South,South Atlantic,Political - Conservative,Non-Relevant
34,3SR6AEG6W66OZVTAMEDUQM8UDGWHYJ,3FTOP5WARH1PGQQ9S8A7ZRPEK0S0JB,A2WROO63ZRWK4E,Yes,27,Female,grad,student,No,white,democrat,48124,111,1,4,Breitbart Page - bp.png,48124,Dearborn,MI,"Dearborn, MI",3584,Michigan,Midwest,East North Central,Political - Conservative,Non-Relevant
36,3YOAVL4CA1UUS9FK3TVUA48SE5EZ46,39LOEL67OUIWD1TNKRVZCZE771G38N,A2XLD73DLFU01Q,Yes,24,Male,some_college,employed_other,Yes,native,lean-democrat,99524,958,4,4,Breitbart Page - bp.png,99524,Anchorage,AK,NA,NA,Alaska,West,Pacific,Political - Conservative,Non-Relevant
70,3HYV4299H19X0FBQJ97U66NFSL48EJ,33CKWXB73LXISYVNY2819WC2VCQ115,A2XS5DMRS7MG9N,Yes,48,Male,some_college,student,No,white,other-party,86409,411,2,4,Breitbart Page - bp.png,86409,Kingman,AZ,"Kingman, AZ",79,Arizona,West,Mountain,Political - Conservative,Non-Relevant
79,3LEG2HW4UG0EKE9XY3IZEXVCIMRF25,3GA6AFUKOQ1P6CUGNVP5PC76AKQ3HM,A2XU5M6D4EXT9J,Yes,29,Female,highschool,employed_other,No,white,lean-democrat,16746,213,1,1,Breitbart Page - Adias.PNG,16746,Roulette,PA,"Roulette, PA",30,Pennsylvania,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
68,3TZDZ3Y0JTJYUJ0OCDITZIZWNII19I,3OS46CRSLHCTLWCIBM47BGAZSQZV66,A2Y7BNK602GSO7,Yes,41,Female,some_college,student,Yes,other,democrat,93711,344,1,2,Breitbart Page - Adias.PNG,93711,Fresno,CA,"Fresno, CA",3248,California,West,Pacific,Political - Conservative,Non-Relevant
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3P529IW9K0YM8KTZYB55IDPAURTLF9,A2YFUDWTOB4A4N,Yes,33,Female,bachelors,employed_biz,No,asian,democrat,63200,453,4,1,Breitbart Page - bp.png,NA,NA,NA,NA,NA,NA,NA,NA,Political - Conservative,Non-Relevant
82,3DGDV62G7PMQBRYRC6E4QR9GKSEP2I,3PB5A5BD0XJT7Z0S51ADHT7L0MY7GV,A2YHX95SJGPFR7,Yes,23,Male,bachelors,employed_stem,Yes,white,republican,94513,157,3,1,Breitbart Page - bp.png,94513,Brentwood,CA,"Brentwood, CA",722,California,West,Pacific,Political - Conservative,Non-Relevant
60,3H5TOKO3DAWS4ZV91OYJD6FX91K64P,3O6CYIULEFER2W2OXE76DO7T2LJWUJ,A2YLFEF4N0KKW6,Yes,25,Male,bachelors,employed_stem,No,asian,other-party,60660,178,1,1,Breitbart Page - Adias.PNG,60660,Chicago,IL,"Chicago, IL",33519,Illinois,Midwest,East North Central,Political - Conservative,Non-Relevant
86,3UV0D2KX1NWONSOK2H1N7CSA20NF41,3WLEIWSYHQU0LUYXJVB0622E472H23,A2YMUFG3UO7U3X,Yes,25,Female,highschool,employed_other,No,other,lean-republican,97031,399,3,1,Breitbart Page - Adias.PNG,97031,Hood River,OR,"Hood River, OR",158,Oregon,West,Pacific,Political - Conservative,Non-Relevant
90,31SIZS5W5ASSFNGRR98UR47Y1GGRQQ,39N5ACM9HG03YVHKNHYKPYCJW37P9R,A2Z5WHZ0A2JJ6A,Yes,37,Female,some_college,employed_other,No,white,unsure,45801,394,3,1,Breitbart Page - Adias.PNG,45801,Lima,OH,"Lima, OH",563,Ohio,Midwest,East North Central,Political - Conservative,Non-Relevant
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3VZLGYJEYNNNDV1OD620WZ0FD54ZX4,A2ZMDBZRWB3CUZ,Yes,35,Female,bachelors,employed_stem,Yes,asian,lean-republican,97001,743,3,2,Breitbart Page - bp.png,97001,Antelope,OR,"Antelope, OR",1,Oregon,West,Pacific,Political - Conservative,Non-Relevant
74,37OPIVELUVGN3DV768ZEN0QNAPWHAC,3EG49X351WPLPLHDB15PZ17K81BX6F,A301YMSMP4POD3,Yes,31,Male,bachelors,employed_stem,No,white,republican,47872,220,2,2,Breitbart Page - Adias.PNG,47872,Rockville,IN,"Rockville, IN",52,Indiana,Midwest,East North Central,Political - Conservative,Non-Relevant
72,3RDTX9JRTZEC55FQ1TZ20SQ9Q4I79L,3AQF3RZ55AV4PZQSB7Z3TU7D4XM6F6,A302KOFOYLD89A,Yes,42,Female,associates,employed_other,No,white,democrat,92673,1013,3,4,Breitbart Page - bp.png,92673,San Clemente,CA,"San Clemente, CA",2509,California,West,Pacific,Political - Conservative,Non-Relevant
66,3WUVMVA7OCG9UYV1CU5LN7US6FDAZV,36PW28KO419D6N2Z69W9RHOZOEPAE8,A304JIFALQNMEQ,Yes,28,Male,some_college,student,No,asian,independent,89146,543,2,1,Breitbart Page - Adias.PNG,89146,Las Vegas,NV,"Las Vegas, NV",3980,Nevada,West,Mountain,Political - Conservative,Non-Relevant
69,3HXK2V1N4LSKYE5S9NOHWIVOJ1RG25,3634BBTX0Q7KIJLTD88SQXXIDN7FIX,A30AGR5KF8IEL,Yes,51,Female,bachelors,employed_other,No,white,democrat,35601,441,1,1,Breitbart Page - bp.png,35601,Decatur,AL,"Decatur, AL",1226,Alabama,South,East South Central,Political - Conservative,Non-Relevant
40,372AGES0I5ICOKH3DN3MLC3RYJ0RXK,3WYGZ5XF3YSKSJG3JVT3ACVAUH9SKN,A30CBO3T5M7IDN,Yes,38,Female,grad,employed_other,No,white,democrat,52001,583,2,1,Breitbart Page - Adias.PNG,52001,Dubuque,IA,"Dubuque, IA",1651,Iowa,Midwest,West North Central,Political - Conservative,Non-Relevant
41,3GL25Y68447LR44B8F75ZD9HSW1XM2,3IUZPWIU1QKDZ0XC303471YV0UAWKB,A30TJWK130LWSF,Yes,30,Female,grad,employed_other,No,white,republican,02035,270,1,2,Breitbart Page - Fasion.png,02035,Foxboro,MA,"Foxboro, MA",850,Massachusetts,Northeast,New England,Political - Conservative,Non-Relevant
49,3ZICQFRS32VAV639OMLK40L1F0HZZI,3PH3VY7DJNA8OVWY316EUGM843NWZX,A30WQVAO6L3RWJ,Yes,27,Male,bachelors,employed_stem,No,african-american,democrat,08094,255,3,1,Breitbart Page - Fasion.png,08094,Williamstown,NJ,"Williamstown, NJ",758,New Jersey,Northeast,Middle Atlantic,Political - Conservative,Non-Relevant
